,text,time
1767,国家卫生健康委定于2月3日下午15时召开新闻发布会 介绍新型冠状病毒感染的肺炎疫情防控工作中的网络在线 电话热线等社会心理服务有关情况  人民日报 全程直播 共同关注   人民日报的微博视频    ,2020-02-03 14:56
1768,   原图 ,2020-02-03 14:45
1769,   原图 ,2020-02-03 14:33
1770,近日 吉林援鄂医疗队队员李沐航在抗疫前线度过了一个特别的生日 由于医护人员需隔离防护 不能相互接触 领队在廊道里喊了一声 整个楼层的医护人员共同打开房门 唱起生日歌 网友 生日快乐 大家都要平安归来 中新视频的秒拍视频  ,2020-02-03 14:15
1771, 为生命 分秒必争   人民日报的微博视频  ,2020-02-03 13:48
1772, 我宣布 王玥玲 秦笃山正式结为合法夫妻 祝你们幸福  2月1日晚 四川自贡沿滩区联络镇中心卫生院院长甘水芬含泪为一对新人致证婚词 他们一个是白衣战士 一个是消防队员 为了疫情工作取消了原定的婚礼 在岗位上办了一场仅5分钟的视频婚礼 红星视频的秒拍视频                                 ,2020-02-03 13:34
1773,t cnA6Pjm7dY              组图共3张       原图                             ,2020-02-03 13:13
1774,据新华社 2月2日 山西第二批援鄂医疗队出征驰援湖北 66岁的王卫国把医生女儿王婷送上前往武汉的飞机 17年前 奶奶把同样是医生的王卫国送上抗击非典的战场 时光改变容颜 却带不走人间大爱   原图 ,2020-02-03 12:52
1775, 从当前我省发现的疫情来看 聚集性疫情持续出现 截至目前 共发生12起  海南省疾控中心专家组副组长陈言提醒公众 聚集性疫情主要以家庭成员为主 尤其是年龄大者多见 同时 海南出现低年龄组人群发病现象 最小年龄是3个月  记者黄晓慧   原图 ,2020-02-03 12:30
1776,西藏自治区卫健委今天上午通报全区新型冠状病毒感染的肺炎疫情情况 截至2月2日24时 西藏自治区累计报告新型冠状病毒感染的肺炎确诊病例1例 重症病例0例 死亡病例0例 出院病例0例 目前 患者生命体征平稳 追踪到的密切接触者正在接受医学观察 因此 自1月29日确诊1例输入型新型冠状病毒感染的肺炎病例至2月2日 西藏自治区已经连续4天没有新增确诊病例或疑似病例  邓建胜                   原图                             ,2020-02-03 12:12
1777,据 安徽日报  2月3日 经安徽医科大学附属巢湖医院医务人员精心诊治和护理 安徽首例确诊的新型冠状病毒感染的肺炎患者现已治愈出院 该患者为30岁男性 和县人 长期在武汉从事冷冻肉类工作 1月17日回到当地 因发热  干咳等症状 1月20日上午11时20分到安医大附属巢湖医院发热门诊就诊 1月22日 经国家疾控中心复核 该患者为安徽省首例确诊病例 经过该院诊疗专家组精心治疗和护理 病人逐渐好转 患者目前情况良好 连续3天体温正常 间隔24小时新型冠状病毒核酸PCR检测均阴性 经安徽省专家组评估 符合国家卫健委新型冠状病毒感染的肺炎诊疗方案 第四版 解除隔离及出院标准 该患者已办理出院               组图共2张       原图                             ,2020-02-03 12:08
1778, 救治成功率高于甲流和禽流感  暂无证据显示病毒已变异  痊愈后仍需做好防护  确诊后能否继续妊娠需具体分析  消化系统也可能有传播风险  无证据显示宠物会传播  更多  周知    组图共9张  原图 ,2020-02-03 11:49
1779,1月30日 哈尔滨1名孕38周 3的孕妇被确诊为新冠病毒感染病人 为确保母婴安全 当天23时32分 医生为她进行剖宫产手术 顺利剖出1女婴 体重6斤1两 母亲产后情况良好 新生儿分别于1月31日 2月2日两次采取标本进行核酸检测 结果均为阴性 状态良好 快讯 哈尔滨新冠肺炎产妇产下健康女婴 母女平安               组图共6张       原图                             ,2020-02-03 11:33
1780, 中国加油  人民日报的微博视频    ,2020-02-03 11:26
1781,日前 广州市疾控中心在疫情监测中 在一名确诊患者家中门把手上发现了新型冠状病毒的核酸 这是广州首次在外环境中发现 提示市民应更注意手卫生 专家提醒 日常家居细节中 有许多可能造成病毒间接传播的途径 如手机屏幕 电脑键盘 水龙头等等 都需要日常清洁 转发提醒 广州日报的微博视频                                 ,2020-02-03 11:14
1782, 尤其交通运输 文化旅游 酒店餐饮 影视娱乐等消费影响大 春运期间旅客发送量明显下降 电影票房 旅游收入 餐饮收入同比明显下滑 同时网上购物 订餐 娱乐等数字经济新业态十分活跃 疫情对经济影响的大小 取决于疫情防控进展和成效 这种影响是阶段性的 不会改变中国经济长期向好的基本面  人民日报的微博视频                                 ,2020-02-03 11:11
1783,商务部副部长王炳南3日在国务院新闻办举行的新闻发布会上说 已全面动员中小商贸企业复工开业 增加基本生活服务供给 各地面对疫情发展要及时充分评估 分级管控 不得随意关闭菜市场等经营场所 切实保障生活物资供应   原图 ,2020-02-03 11:04
1784,工业化信息化部总工程师田玉龙在新闻发布会上表示 2月1日 新型冠状病毒核酸检测试剂日产量已经达到了77 3万人份 是疑似患病者的40倍 已经基本满足要求 目前产能恢复值达到了百分之六七十 后期主要工作就是恢复产能  人民日报的微博视频                                 ,2020-02-03 10:46
1785,根据河北省卫健委公布的新型冠状病毒感染的肺炎疫情 截至2月1日24时 石家庄市累计新型冠状病毒感染的肺炎确诊病例13例 其行程轨迹已摸清 现将13例确诊病例行程轨迹公布如下 第一例 男 72岁 武汉市人 1月18号从武汉乘坐G512次高铁 10车厢 到石家庄市裕华区探亲 1月20日先到裕华区冀南中西医结合诊所就诊 后到石家庄市第三医院就诊 1月22日确诊 第二例 男 56岁 武汉市人 1月14日和1月19日先后在武汉市第三医院和武汉市同济医院就诊 1月22日从武汉乘坐G80次高铁 10车厢 回石家庄 自火车站打车到河北医科大学第二医院就诊 1月23日确诊 第三例 男 34岁 武汉市人 现住藁城区开发区 1月19日乘坐Z208次火车 7车厢 从武汉回石家庄 1月23日到藁城区人民医院就诊 1月24日确诊 第四例 男 38岁 武汉市人 1月22日乘坐Z50次火车 2车厢 从汉口回保定探亲 中途因身体不适在石家庄站下车 由120急救车送到石家庄市第五医院就诊 1月24日确诊 第五例 男 44岁 现住石家庄市桥西区新华西路 1月23日从武汉乘坐G532次火车 11车厢 返回石家庄 1月24日到河北省胸科医院就诊 1月25日确诊 第六例 男 31岁 南京市人 1月17日从南京到武汉与家人团聚 1月20日与家人一行从武昌乘坐T254火车 11车厢 来石家庄 住在其弟弟家 石家庄市桥西区  1月24日出现流涕 发热症状到石家庄市第五医院就诊 1月26日确诊 第七例 女 40岁 石家庄市裕华区人 第一例的女儿  1月21日在裕华区裕翔社区卫生服务中心进行医学观察 1月25日由120急救车送至石家庄市第五医院 1月26日确诊 第八例 男 34岁 石家庄市赵县人 1月21日从武汉乘坐Z50次火车 6车厢 返回石家庄  1月22日到村医务室就诊 1月24日父亲驾车送至赵县人民医院发热门诊就诊 1月27日确诊 第九例 男 66岁 湖北省孝感市人 1月23日乘私家车从孝感市来石家庄 1月24日乘私家车到河北省人民医院就诊 1月27日确诊 第十例 女 50岁 武汉市人 1月22日与家人自驾车从武汉龚家岭到石家庄市高邑县 1月27日由120急救车送至河北省胸科医院 1月28日确诊 第十一例 男 18岁 现住石家庄市桥西区建胜路 与武汉回石人员有接触 先后于1月25日和1月27日到石家庄市第一医院就诊 1月29日确诊 第十二例 女 59岁 第十三例母亲  现住石家庄市长安区 1月30日到河北医科大学第四医院就诊 1月31日确诊 第十三例  男 31岁 现住石家庄市长安区 就职于北京某公司 与武汉有业务联系 1月20日由北京乘坐G6713次高铁 3车厢 返回石家庄 1月28日上午骑自行车前往石家庄市第一医院就诊 1月30日上午骑自行车前往河北医科大学第四医院就诊 2月1日确诊 为了您的健康 根据传染病防治有关规定 现提醒同乘人员采取以下防护措施 1 请同乘人员第一时间主动与所在地卫生健康部门联系 配合做好医学观察 若出现发热 干咳 乏力等症状 及时到就近发热门诊就诊 2 同乘人员需立即隔离观察14天 自同乘之日算起  请佩戴口罩 避免与他人接触 同乘人员家人也需做好个人防护措施 3 同乘人员外出就医须佩戴口罩 不要乘坐公共交通工具前往医院  人民日报记者史自强                   原图                             ,2020-02-03 10:42
1786,解决口罩紧缺问题  增加供应 正全力以赴增产 扩能 医用N95口罩需求很大 到昨晚已按一倍以上规模组织产能 准备原料 只要符合标准 企业可开足马力组织生产  科学合理使用 要按需 按功能使用 避免过度使用 一般防护不要挤占医用资源  人民日报的微博视频                                 ,2020-02-03 10:36
1787,t cnA6PjwGtY  原图 ,2020-02-03 10:22
1788,这个平台主要用于收集 统计 分析 监控 调度各类重点医疗物资企业的产能 产量 库存等情况 用信息化手段提升医疗物资保障的有效性和时效性  人民日报的微博视频  ,2020-02-03 10:19
1789,国务院应对新型冠状病毒感染的肺炎疫情联防联控机制于2月3日10时举行新闻发布会 六部委负责人介绍疫情防控重点医疗物资和生活物资保障情况  人民日报 在现场 一起看直播  人民日报的微博视频    ,2020-02-03 09:56
1790,   组图共9张  原图 ,2020-02-03 09:46
1791,    人民日报的微博视频  ,2020-02-03 09:29
1792,长啥样 戳图带你看  中国建筑   组图共6张  原图 ,2020-02-03 07:50
1793,1月31日凌晨 南京交警高速六大队民警在宁杭高速上坊公安检查站开展疫情防控工作 一辆白色越野车驾驶员将车停下 从后备箱搬下一箱口罩 对交警说  拿点东西给你们 从土耳其背回来的  现场民警问及姓名 驾驶人只留下一句  中国人  沸点视频的秒拍视频                                 ,2020-02-03 07:35
